cancel	mean_k	vec	norm	lam	λB	λW	AUC_T	AUC_P	AUC_Tpos	AUC_Tneg	AUC_Ppos	AUC_Pneg	AUC_sum
true	true	false	0	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	0	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	0	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	1	4	0.5	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	true	true	1	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	1	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	1	4	0.5	0.5	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	1.0	5.238095238095238
false	true	false	1	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	1	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	1	4	0.5	0.5	0.9	0.8333333333333334	1.0	0.9090909090909091	0.8571428571428571	1.0	5.499567099567099
true	false	false	1	4	0.5	0.5	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
false	true	true	2	4	0.5	0.5	0.9500000000000001	0.5833333333333334	1.0	0.9090909090909091	0.5714285714285714	0.2857142857142857	4.299567099567099
true	true	true	2	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	2	4	0.5	0.5	1.0	0.8333333333333334	1.0	1.0	0.0	0.5714285714285714	4.404761904761905
true	false	true	2	4	0.5	0.5	0.9500000000000001	0.5833333333333334	1.0	0.9090909090909091	0.4285714285714286	0.8571428571428571	4.728138528138528
false	true	false	2	4	0.5	0.5	1.0	0.6666666666666667	1.0	1.0	1.0	0.7142857142857143	5.380952380952381
true	true	false	2	4	0.5	0.5	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	5.833333333333334
false	false	false	2	4	0.5	0.5	0.9	0.6666666666666667	1.0	0.9090909090909091	0.1428571428571429	0.5714285714285714	4.19004329004329
true	false	false	2	4	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	0	0	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	1.0	0.8571428571428571	5.523809523809524
true	true	true	0	0	1.0	0.5	1.0	0.5	1.0	1.0	0.4285714285714286	1.0	4.928571428571429
false	false	true	0	0	1.0	0.5	1.0	0.75	1.0	0.09090909090909094	1.0	0.7142857142857143	4.555194805194805
true	false	true	0	0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	0	0	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.7142857142857143	0.8571428571428571	5.154761904761905
true	true	false	0	0	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	false	false	0	0	1.0	0.5	1.0	0.5	1.0	1.0	1.0	0.1428571428571429	4.642857142857142
true	false	false	0	0	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	true	true	1	0	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.2857142857142857	1.0	4.869047619047619
true	true	true	1	0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	1	0	1.0	0.5	1.0	1.0	1.0	1.0	0.1428571428571429	1.0	5.142857142857142
true	false	true	1	0	1.0	0.5	0.9500000000000001	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.640476190476191
false	true	false	1	0	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.1428571428571429	4.892857142857142
true	true	false	1	0	1.0	0.5	1.0	0.75	1.0	1.0	0.7142857142857143	0.0	4.464285714285714
false	false	false	1	0	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	false	false	1	0	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	1.0	0.2857142857142857	4.9523809523809526
false	true	true	2	0	1.0	0.5	1.0	0.75	1.0	1.0	0.5714285714285714	0.1428571428571429	4.4642857142857135
true	true	true	2	0	1.0	0.5	1.0	1.0	1.0	1.0	0.8571428571428571	0.0	4.857142857142858
false	false	true	2	0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	2	0	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.8571428571428571	0.0	4.440476190476191
false	true	false	2	0	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	0.1428571428571429	0.7142857142857143	4.690476190476191
true	true	false	2	0	1.0	0.5	1.0	0.33333333333333337	1.0	1.0	0.4285714285714286	0.4285714285714286	4.190476190476191
false	false	false	2	0	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	0.1428571428571429	1.0	4.976190476190476
true	false	false	2	0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	0	1	1.0	0.5	0.9500000000000001	1.0	1.0	0.09090909090909094	0.1428571428571429	1.0	4.183766233766234
true	true	true	0	1	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	1.0	0.1428571428571429	4.80952380952381
false	false	true	0	1	1.0	0.5	0.9500000000000001	0.6666666666666667	1.0	1.0	0.4285714285714286	0.8571428571428571	4.902380952380952
true	false	true	0	1	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
false	true	false	0	1	1.0	0.5	1.0	0.75	1.0	1.0	0.4285714285714286	1.0	5.178571428571429
true	true	false	0	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	0.1428571428571429	5.142857142857143
false	false	false	0	1	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.8571428571428571	5.607142857142857
true	false	false	0	1	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.2857142857142857	0.8571428571428571	4.726190476190476
false	true	true	1	1	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	true	true	1	1	1.0	0.5	0.9	0.6666666666666667	1.0	0.9090909090909091	0.7142857142857143	1.0	5.190043290043291
false	false	true	1	1	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	true	1	1	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
false	true	false	1	1	1.0	0.5	0.9	0.6666666666666667	1.0	0.9090909090909091	0.1428571428571429	1.0	4.618614718614719
true	true	false	1	1	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	1.0	1.0	5.666666666666667
false	false	false	1	1	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	0.4285714285714286	1.0	5.261904761904762
true	false	false	1	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	2	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	2	1	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	1.0	5.238095238095238
false	false	true	2	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	2	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	2	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	2	1	1.0	0.5	0.9500000000000001	1.0	1.0	1.0	1.0	1.0	5.95
false	false	false	2	1	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	2	1	1.0	0.5	0.85	0.5	1.0	1.0	0.5714285714285714	0.7142857142857143	4.635714285714286
false	true	true	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	0	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	1	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	2	2	1.0	0.5	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	0	3	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
true	true	true	0	3	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	0	3	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	false	true	0	3	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	0.4285714285714286	4.809523809523809
false	true	false	0	3	1.0	0.5	0.9500000000000001	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.330952380952381
true	true	false	0	3	1.0	0.5	0.85	0.8333333333333334	1.0	1.0	0.8571428571428571	0.0	4.54047619047619
false	false	false	0	3	1.0	0.5	0.9	0.5	1.0	0.9090909090909091	0.8571428571428571	0.7142857142857143	4.880519480519481
true	false	false	0	3	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.4285714285714286	5.178571428571429
false	true	true	1	3	1.0	0.5	1.0	0.8333333333333334	1.0	0.09090909090909094	0.0	0.1428571428571429	3.067099567099567
true	true	true	1	3	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	1.0	0.1428571428571429	4.976190476190476
false	false	true	1	3	1.0	0.5	1.0	0.6666666666666667	1.0	0.09090909090909094	0.1428571428571429	0.2857142857142857	3.186147186147186
true	false	true	1	3	1.0	0.5	0.9500000000000001	0.9166666666666666	1.0	1.0	1.0	0.2857142857142857	5.152380952380953
false	true	false	1	3	1.0	0.5	0.9500000000000001	0.6666666666666667	1.0	1.0	0.7142857142857143	0.8571428571428571	5.188095238095238
true	true	false	1	3	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	1	3	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	0.2857142857142857	5.2023809523809526
true	false	false	1	3	1.0	0.5	1.0	0.75	1.0	1.0	0.7142857142857143	1.0	5.464285714285714
false	true	true	2	3	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
true	true	true	2	3	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	0.2857142857142857	4.523809523809524
false	false	true	2	3	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	2	3	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.7142857142857143	1.0	5.2976190476190474
false	true	false	2	3	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	2	3	1.0	0.5	1.0	0.5833333333333334	1.0	1.0	0.2857142857142857	0.4285714285714286	4.2976190476190474
false	false	false	2	3	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	2	3	1.0	0.5	1.0	1.0	1.0	1.0	0.1428571428571429	1.0	5.142857142857142
false	true	true	0	4	1.0	0.5	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
true	true	true	0	4	1.0	0.5	0.9	0.6666666666666667	1.0	0.9090909090909091	0.2857142857142857	0.8571428571428571	4.618614718614719
false	false	true	0	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	0	4	1.0	0.5	1.0	0.5	0.09090909090909094	1.0	0.7142857142857143	0.0	3.3051948051948052
false	true	false	0	4	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.8571428571428571	5.607142857142857
true	true	false	0	4	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	0.7142857142857143	1.0	5.5476190476190474
false	false	false	0	4	1.0	0.5	0.9500000000000001	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.330952380952381
true	false	false	0	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	1	4	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.1428571428571429	4.892857142857142
true	true	true	1	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	1	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	1	4	1.0	0.5	0.9500000000000001	0.6666666666666667	0.9090909090909091	1.0	0.8571428571428571	0.8571428571428571	5.24004329004329
false	true	false	1	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	1	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	1	4	1.0	0.5	0.55	0.5833333333333334	0.7272727272727273	0.8181818181818181	0.8571428571428571	0.0	3.5359307359307364
true	false	false	1	4	1.0	0.5	0.9	1.0	1.0	1.0	0.0	0.8571428571428571	4.757142857142857
false	true	true	2	4	1.0	0.5	1.0	0.8333333333333334	1.0	1.0	1.0	0.7142857142857143	5.5476190476190474
true	true	true	2	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	2	4	1.0	0.5	0.9500000000000001	0.5833333333333334	1.0	0.9090909090909091	0.1428571428571429	0.7142857142857143	4.2995670995671
true	false	true	2	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	2	4	1.0	0.5	0.9500000000000001	0.6666666666666667	1.0	1.0	0.0	0.5714285714285714	4.188095238095238
true	true	false	2	4	1.0	0.5	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	false	false	2	4	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	2	4	1.0	0.5	1.0	0.75	1.0	1.0	0.2857142857142857	1.0	5.035714285714286
false	true	true	0	0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	0	0	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	1.0	0.2857142857142857	4.9523809523809526
false	false	true	0	0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	0	0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	0	0	0.0	1.0	1.0	0.5	1.0	1.0	0.1428571428571429	0.2857142857142857	3.9285714285714284
true	true	false	0	0	0.0	1.0	1.0	0.5833333333333334	1.0	1.0	0.7142857142857143	0.8571428571428571	5.154761904761905
false	false	false	0	0	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.7142857142857143	5.238095238095238
true	false	false	0	0	0.0	1.0	0.9500000000000001	0.75	1.0	1.0	0.7142857142857143	1.0	5.414285714285715
false	true	true	1	0	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	1.0	0.5714285714285714	5.238095238095238
true	true	true	1	0	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
false	false	true	1	0	0.0	1.0	0.9500000000000001	0.9166666666666666	1.0	1.0	0.0	0.0	3.8666666666666667
true	false	true	1	0	0.0	1.0	0.9500000000000001	0.8333333333333334	1.0	1.0	0.2857142857142857	1.0	5.06904761904762
false	true	false	1	0	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.1428571428571429	4.976190476190476
true	true	false	1	0	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	5.833333333333334
false	false	false	1	0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	1	0	0.0	1.0	1.0	0.75	1.0	1.0	0.8571428571428571	0.2857142857142857	4.892857142857142
false	true	true	2	0	0.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.0	4.857142857142858
true	true	true	2	0	0.0	1.0	1.0	1.0	1.0	1.0	0.1428571428571429	1.0	5.142857142857142
false	false	true	2	0	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
true	false	true	2	0	0.0	1.0	0.85	0.75	0.9090909090909091	0.9090909090909091	0.4285714285714286	0.8571428571428571	4.703896103896104
false	true	false	2	0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	2	0	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	0.8571428571428571	5.095238095238095
false	false	false	2	0	0.0	1.0	1.0	0.5833333333333334	1.0	1.0	1.0	0.5714285714285714	5.154761904761905
true	false	false	2	0	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	true	true	0	1	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
true	true	true	0	1	0.0	1.0	1.0	0.5833333333333334	1.0	0.09090909090909094	1.0	0.4285714285714286	4.102813852813853
false	false	true	0	1	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
true	false	true	0	1	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	true	false	0	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	0	1	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
false	false	false	0	1	0.0	1.0	0.85	0.8333333333333334	0.2727272727272727	1.0	0.1428571428571429	1.0	4.098917748917749
true	false	false	0	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	1	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	1	1	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.8571428571428571	4.857142857142858
false	false	true	1	1	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	false	true	1	1	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	true	false	1	1	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.7142857142857143	5.5476190476190474
true	true	false	1	1	0.0	1.0	0.9	0.75	1.0	0.9090909090909091	0.1428571428571429	1.0	4.701948051948052
false	false	false	1	1	0.0	1.0	0.9500000000000001	0.5833333333333334	1.0	1.0	0.5714285714285714	0.0	4.104761904761904
true	false	false	1	1	0.0	1.0	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	0.8571428571428571	1.0	5.632900432900433
false	true	true	2	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	2	1	0.0	1.0	1.0	0.75	1.0	1.0	0.8571428571428571	1.0	5.607142857142858
false	false	true	2	1	0.0	1.0	1.0	0.75	1.0	1.0	0.8571428571428571	1.0	5.607142857142858
true	false	true	2	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	2	1	0.0	1.0	1.0	0.75	1.0	1.0	1.0	0.8571428571428571	5.607142857142857
true	true	false	2	1	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
false	false	false	2	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	2	1	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.4285714285714286	5.261904761904762
false	true	true	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	0	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	1	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	2	2	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	0	3	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.1428571428571429	1.0	4.976190476190476
true	true	true	0	3	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	false	true	0	3	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	0	3	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	0	3	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
true	true	false	0	3	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	1.0	0.8571428571428571	5.523809523809524
false	false	false	0	3	0.0	1.0	0.9500000000000001	0.75	1.0	1.0	0.2857142857142857	1.0	4.985714285714286
true	false	false	0	3	0.0	1.0	0.9500000000000001	0.6666666666666667	0.9090909090909091	1.0	1.0	0.7142857142857143	5.24004329004329
false	true	true	1	3	0.0	1.0	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
true	true	true	1	3	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
false	false	true	1	3	0.0	1.0	0.9500000000000001	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.640476190476191
true	false	true	1	3	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	true	false	1	3	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	0.0	0.1428571428571429	3.8095238095238098
true	true	false	1	3	0.0	1.0	1.0	0.75	1.0	1.0	0.0	0.7142857142857143	4.464285714285714
false	false	false	1	3	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.1428571428571429	5.059523809523809
true	false	false	1	3	0.0	1.0	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	0.8571428571428571	1.0	5.632900432900433
false	true	true	2	3	0.0	1.0	0.85	0.5833333333333334	1.0	0.9090909090909091	0.5714285714285714	0.8571428571428571	4.770995670995671
true	true	true	2	3	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	2	3	0.0	1.0	1.0	0.5833333333333334	1.0	1.0	0.7142857142857143	0.8571428571428571	5.154761904761905
true	false	true	2	3	0.0	1.0	0.7	0.8333333333333334	1.0	0.7272727272727273	0.0	0.0	3.2606060606060607
false	true	false	2	3	0.0	1.0	0.9500000000000001	0.75	1.0	1.0	0.7142857142857143	1.0	5.414285714285715
true	true	false	2	3	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.0	0.5714285714285714	4.404761904761905
false	false	false	2	3	0.0	1.0	0.9	0.5	1.0	0.8181818181818181	0.8571428571428571	0.7142857142857143	4.78961038961039
true	false	false	2	3	0.0	1.0	0.9500000000000001	0.6666666666666667	1.0	1.0	0.4285714285714286	0.7142857142857143	4.7595238095238095
false	true	true	0	4	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	0	4	0.0	1.0	1.0	0.75	1.0	1.0	0.8571428571428571	1.0	5.607142857142858
false	false	true	0	4	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	0	4	0.0	1.0	1.0	0.5833333333333334	1.0	1.0	0.7142857142857143	0.5714285714285714	4.8690476190476195
false	true	false	0	4	0.0	1.0	0.9500000000000001	0.6666666666666667	1.0	1.0	0.2857142857142857	0.0	3.9023809523809523
true	true	false	0	4	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	false	false	0	4	0.0	1.0	1.0	0.4166666666666667	1.0	1.0	0.7142857142857143	0.8571428571428571	4.988095238095238
true	false	false	0	4	0.0	1.0	0.9500000000000001	0.6666666666666667	1.0	1.0	0.8571428571428571	0.0	4.473809523809524
false	true	true	1	4	0.0	1.0	1.0	0.5	1.0	1.0	0.7142857142857143	0.8571428571428571	5.071428571428571
true	true	true	1	4	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
false	false	true	1	4	0.0	1.0	0.85	0.5833333333333334	0.8181818181818181	1.0	0.8571428571428571	0.0	4.108658008658009
true	false	true	1	4	0.0	1.0	1.0	0.9166666666666666	1.0	1.0	0.2857142857142857	1.0	5.2023809523809526
false	true	false	1	4	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	true	false	1	4	0.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	false	false	1	4	0.0	1.0	0.9500000000000001	0.6666666666666667	1.0	1.0	0.1428571428571429	0.7142857142857143	4.473809523809524
true	false	false	1	4	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.8571428571428571	4.857142857142858
false	true	true	2	4	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1428571428571429	5.142857142857143
true	true	true	2	4	0.0	1.0	1.0	0.6666666666666667	1.0	1.0	1.0	0.5714285714285714	5.238095238095238
